SA2_CODE,STATE,SA2_NAME,TIME,VALUE
21188,VIC,Cheltenham - Highett (East),2000,19756
21188,VIC,Cheltenham - Highett (East),2001,19727
21188,VIC,Cheltenham - Highett (East),2002,19689
21188,VIC,Cheltenham - Highett (East),2003,19669
21188,VIC,Cheltenham - Highett (East),2004,19731
21188,VIC,Cheltenham - Highett (East),2005,19817
21188,VIC,Cheltenham - Highett (East),2006,19969
21188,VIC,Cheltenham - Highett (East),2007,20271
21188,VIC,Cheltenham - Highett (East),2008,20425
21188,VIC,Cheltenham - Highett (East),2009,20898
21188,VIC,Cheltenham - Highett (East),2010,21083
21188,VIC,Cheltenham - Highett (East),2011,21192
21188,VIC,Cheltenham - Highett (East),2012,21437
21188,VIC,Cheltenham - Highett (East),2013,21950
21188,VIC,Cheltenham - Highett (East),2014,22327
21188,VIC,Cheltenham - Highett (East),2015,22691
21188,VIC,Cheltenham - Highett (East),2016,23075
21189,VIC,Edithvale - Aspendale,1991,11261
21189,VIC,Edithvale - Aspendale,1992,11199
21189,VIC,Edithvale - Aspendale,1993,11106
21189,VIC,Edithvale - Aspendale,1994,11032
21189,VIC,Edithvale - Aspendale,1995,11031
21189,VIC,Edithvale - Aspendale,1996,11097
21189,VIC,Edithvale - Aspendale,1997,11152
21189,VIC,Edithvale - Aspendale,1998,11246
21189,VIC,Edithvale - Aspendale,1999,11365
21189,VIC,Edithvale - Aspendale,2000,11534
21189,VIC,Edithvale - Aspendale,2001,11587
21189,VIC,Edithvale - Aspendale,2002,11585
21189,VIC,Edithvale - Aspendale,2003,11580
21189,VIC,Edithvale - Aspendale,2004,11613
21189,VIC,Edithvale - Aspendale,2005,11627
21189,VIC,Edithvale - Aspendale,2006,11669
21189,VIC,Edithvale - Aspendale,2007,11803
21189,VIC,Edithvale - Aspendale,2008,11984
21189,VIC,Edithvale - Aspendale,2009,12223
21189,VIC,Edithvale - Aspendale,2010,12365
21189,VIC,Edithvale - Aspendale,2011,12488
21189,VIC,Edithvale - Aspendale,2012,12633
21189,VIC,Edithvale - Aspendale,2013,12755
21189,VIC,Edithvale - Aspendale,2014,12823
21189,VIC,Edithvale - Aspendale,2015,13111
21189,VIC,Edithvale - Aspendale,2016,13302
21190,VIC,Mentone,1991,11390
21190,VIC,Mentone,1992,11347
21190,VIC,Mentone,1993,11282
21190,VIC,Mentone,1994,11218
21190,VIC,Mentone,1995,11241
21190,VIC,Mentone,1996,11316
21190,VIC,Mentone,1997,11405
21190,VIC,Mentone,1998,11539
21190,VIC,Mentone,1999,11565
21190,VIC,Mentone,2000,11557
21190,VIC,Mentone,2001,11561
21190,VIC,Mentone,2002,11506
21190,VIC,Mentone,2003,11474
21190,VIC,Mentone,2004,11514
21190,VIC,Mentone,2005,11524
21190,VIC,Mentone,2006,11571
21190,VIC,Mentone,2007,11682
21190,VIC,Mentone,2008,11728
21190,VIC,Mentone,2009,11936
21190,VIC,Mentone,2010,12046
21190,VIC,Mentone,2011,12224
21190,VIC,Mentone,2012,12548
21190,VIC,Mentone,2013,12713
21190,VIC,Mentone,2014,12957
21190,VIC,Mentone,2015,13238
21190,VIC,Mentone,2016,13555
21191,VIC,Moorabbin - Heatherton,1991,6667
21191,VIC,Moorabbin - Heatherton,1992,6596
21191,VIC,Moorabbin - Heatherton,1993,6529
21191,VIC,Moorabbin - Heatherton,1994,6431
21191,VIC,Moorabbin - Heatherton,1995,6415
21191,VIC,Moorabbin - Heatherton,1996,6425
21191,VIC,Moorabbin - Heatherton,1997,6444
21191,VIC,Moorabbin - Heatherton,1998,6442
21191,VIC,Moorabbin - Heatherton,1999,6466
21191,VIC,Moorabbin - Heatherton,2000,6497
21191,VIC,Moorabbin - Heatherton,2001,6484
21191,VIC,Moorabbin - Heatherton,2002,6755
21191,VIC,Moorabbin - Heatherton,2003,7162
21191,VIC,Moorabbin - Heatherton,2004,7522
21191,VIC,Moorabbin - Heatherton,2005,7707
21191,VIC,Moorabbin - Heatherton,2006,7925
21191,VIC,Moorabbin - Heatherton,2007,8113
21191,VIC,Moorabbin - Heatherton,2008,8164
21191,VIC,Moorabbin - Heatherton,2009,8262
21191,VIC,Moorabbin - Heatherton,2010,8283
21191,VIC,Moorabbin - Heatherton,2011,8368
21191,VIC,Moorabbin - Heatherton,2012,8461
21191,VIC,Moorabbin - Heatherton,2013,8550
21191,VIC,Moorabbin - Heatherton,2014,8683
21191,VIC,Moorabbin - Heatherton,2015,8849
21191,VIC,Moorabbin - Heatherton,2016,9110
21192,VIC,Moorabbin Airport,1991,0
21192,VIC,Moorabbin Airport,1992,0
21192,VIC,Moorabbin Airport,1993,0
21192,VIC,Moorabbin Airport,1994,0
21192,VIC,Moorabbin Airport,1995,0
21192,VIC,Moorabbin Airport,1996,0
21192,VIC,Moorabbin Airport,1997,0
21192,VIC,Moorabbin Airport,1998,0
21192,VIC,Moorabbin Airport,1999,0
21192,VIC,Moorabbin Airport,2000,0
21192,VIC,Moorabbin Airport,2001,0
21192,VIC,Moorabbin Airport,2002,0
21192,VIC,Moorabbin Airport,2003,0
21192,VIC,Moorabbin Airport,2004,0
21192,VIC,Moorabbin Airport,2005,0
21192,VIC,Moorabbin Airport,2006,0
21192,VIC,Moorabbin Airport,2007,0
21192,VIC,Moorabbin Airport,2008,0
21192,VIC,Moorabbin Airport,2009,0
21192,VIC,Moorabbin Airport,2010,0
21192,VIC,Moorabbin Airport,2011,0
21192,VIC,Moorabbin Airport,2012,0
21192,VIC,Moorabbin Airport,2013,0
21192,VIC,Moorabbin Airport,2014,0
21192,VIC,Moorabbin Airport,2015,0
21192,VIC,Moorabbin Airport,2016,0
21193,VIC,Mordialloc - Parkdale,1991,15840
21193,VIC,Mordialloc - Parkdale,1992,15716
21193,VIC,Mordialloc - Parkdale,1993,15520
21193,VIC,Mordialloc - Parkdale,1994,15293
21193,VIC,Mordialloc - Parkdale,1995,15117
21193,VIC,Mordialloc - Parkdale,1996,15124
21193,VIC,Mordialloc - Parkdale,1997,15322
21193,VIC,Mordialloc - Parkdale,1998,15612
21193,VIC,Mordialloc - Parkdale,1999,15889
21193,VIC,Mordialloc - Parkdale,2000,16128
21193,VIC,Mordialloc - Parkdale,2001,16326
21193,VIC,Mordialloc - Parkdale,2002,16781
21193,VIC,Mordialloc - Parkdale,2003,17205
21193,VIC,Mordialloc - Parkdale,2004,17459
21193,VIC,Mordialloc - Parkdale,2005,17788
21193,VIC,Mordialloc - Parkdale,2006,18126
21193,VIC,Mordialloc - Parkdale,2007,18466
21193,VIC,Mordialloc - Parkdale,2008,18836
21193,VIC,Mordialloc - Parkdale,2009,19297
21193,VIC,Mordialloc - Parkdale,2010,19437
21193,VIC,Mordialloc - Parkdale,2011,19448
21193,VIC,Mordialloc - Parkdale,2012,19749
21193,VIC,Mordialloc - Parkdale,2013,19901
21193,VIC,Mordialloc - Parkdale,2014,20065
21193,VIC,Mordialloc - Parkdale,2015,20232
21193,VIC,Mordialloc - Parkdale,2016,20526
21194,VIC,Malvern - Glen Iris,1991,18529
21194,VIC,Malvern - Glen Iris,1992,18538
21194,VIC,Malvern - Glen Iris,1993,18498
21194,VIC,Malvern - Glen Iris,1994,18491
21194,VIC,Malvern - Glen Iris,1995,18533
21194,VIC,Malvern - Glen Iris,1996,18563
21194,VIC,Malvern - Glen Iris,1997,18499
21194,VIC,Malvern - Glen Iris,1998,18468
21194,VIC,Malvern - Glen Iris,1999,18486
21194,VIC,Malvern - Glen Iris,2000,18484
21194,VIC,Malvern - Glen Iris,2001,18525
21194,VIC,Malvern - Glen Iris,2002,18571
21194,VIC,Malvern - Glen Iris,2003,18728
21194,VIC,Malvern - Glen Iris,2004,18876
21194,VIC,Malvern - Glen Iris,2005,18966
21194,VIC,Malvern - Glen Iris,2006,19120
21194,VIC,Malvern - Glen Iris,2007,19276
21194,VIC,Malvern - Glen Iris,2008,19730
21194,VIC,Malvern - Glen Iris,2009,20108
21194,VIC,Malvern - Glen Iris,2010,20235
21194,VIC,Malvern - Glen Iris,2011,20279
21194,VIC,Malvern - Glen Iris,2012,20581
21194,VIC,Malvern - Glen Iris,2013,20846
21194,VIC,Malvern - Glen Iris,2014,21086
21194,VIC,Malvern - Glen Iris,2015,21267
21194,VIC,Malvern - Glen Iris,2016,21435
21195,VIC,Malvern East,1991,18777
21195,VIC,Malvern East,1992,18795
21195,VIC,Malvern East,1993,18833
21195,VIC,Malvern East,1994,18911
21195,VIC,Malvern East,1995,19050
21195,VIC,Malvern East,1996,19249
21195,VIC,Malvern East,1997,19304
21195,VIC,Malvern East,1998,19244
21195,VIC,Malvern East,1999,19241
21195,VIC,Malvern East,2000,19349
21195,VIC,Malvern East,2001,19439
21195,VIC,Malvern East,2002,19584
21195,VIC,Malvern East,2003,19681
21195,VIC,Malvern East,2004,19904
21195,VIC,Malvern East,2005,20004
21195,VIC,Malvern East,2006,20308
21195,VIC,Malvern East,2007,20608
21195,VIC,Malvern East,2008,20848
21195,VIC,Malvern East,2009,20964
21195,VIC,Malvern East,2010,20975
21195,VIC,Malvern East,2011,20989
21195,VIC,Malvern East,2012,21208
21195,VIC,Malvern East,2013,21356
21195,VIC,Malvern East,2014,21680
21195,VIC,Malvern East,2015,21956
21195,VIC,Malvern East,2016,22235
21196,VIC,Bundoora - East,1991,9365
21196,VIC,Bundoora - East,1992,9296
21196,VIC,Bundoora - East,1993,9142
21196,VIC,Bundoora - East,1994,8984
21196,VIC,Bundoora - East,1995,8883
21196,VIC,Bundoora - East,1996,8878
21196,VIC,Bundoora - East,1997,8914
21196,VIC,Bundoora - East,1998,8939
21196,VIC,Bundoora - East,1999,8906
21196,VIC,Bundoora - East,2000,8890
21196,VIC,Bundoora - East,2001,8890
21196,VIC,Bundoora - East,2002,8941
21196,VIC,Bundoora - East,2003,9004
21196,VIC,Bundoora - East,2004,9065
21196,VIC,Bundoora - East,2005,9193
21196,VIC,Bundoora - East,2006,9325
21196,VIC,Bundoora - East,2007,9447
21196,VIC,Bundoora - East,2008,9636
21196,VIC,Bundoora - East,2009,9836
21196,VIC,Bundoora - East,2010,9906
21196,VIC,Bundoora - East,2011,9888
21196,VIC,Bundoora - East,2012,9920
21196,VIC,Bundoora - East,2013,9908
21196,VIC,Bundoora - East,2014,9848
21196,VIC,Bundoora - East,2015,9887
21196,VIC,Bundoora - East,2016,10040
21197,VIC,Greensborough,1991,20628
21197,VIC,Greensborough,1992,20711
21197,VIC,Greensborough,1993,20763
21197,VIC,Greensborough,1994,20808
21197,VIC,Greensborough,1995,20918
21197,VIC,Greensborough,1996,21121
21197,VIC,Greensborough,1997,21246
21197,VIC,Greensborough,1998,21345
21197,VIC,Greensborough,1999,21412
21197,VIC,Greensborough,2000,21415
21197,VIC,Greensborough,2001,21359
21197,VIC,Greensborough,2002,21126
21197,VIC,Greensborough,2003,20956
21197,VIC,Greensborough,2004,20687
21197,VIC,Greensborough,2005,20656
21197,VIC,Greensborough,2006,20717
21197,VIC,Greensborough,2007,20828
21197,VIC,Greensborough,2008,20909
21197,VIC,Greensborough,2009,20963
21197,VIC,Greensborough,2010,20995
21197,VIC,Greensborough,2011,20987
21197,VIC,Greensborough,2012,20940
21197,VIC,Greensborough,2013,21002
21197,VIC,Greensborough,2014,21085
21197,VIC,Greensborough,2015,21177
21197,VIC,Greensborough,2016,21230
21198,VIC,Heidelberg - Rosanna,1991,13252
21198,VIC,Heidelberg - Rosanna,1992,13156
21198,VIC,Heidelberg - Rosanna,1993,13021
21198,VIC,Heidelberg - Rosanna,1994,12810
21198,VIC,Heidelberg - Rosanna,1995,12754
21198,VIC,Heidelberg - Rosanna,1996,12787
21198,VIC,Heidelberg - Rosanna,1997,12836
21198,VIC,Heidelberg - Rosanna,1998,12869
21198,VIC,Heidelberg - Rosanna,1999,12851
21198,VIC,Heidelberg - Rosanna,2000,12804
21198,VIC,Heidelberg - Rosanna,2001,12805
21198,VIC,Heidelberg - Rosanna,2002,12856
21198,VIC,Heidelberg - Rosanna,2003,12848
21198,VIC,Heidelberg - Rosanna,2004,12813
21198,VIC,Heidelberg - Rosanna,2005,12922
21198,VIC,Heidelberg - Rosanna,2006,13063
21198,VIC,Heidelberg - Rosanna,2007,13388
21198,VIC,Heidelberg - Rosanna,2008,13544
21198,VIC,Heidelberg - Rosanna,2009,13935
21198,VIC,Heidelberg - Rosanna,2010,14098
21198,VIC,Heidelberg - Rosanna,2011,14215
21198,VIC,Heidelberg - Rosanna,2012,14501
21198,VIC,Heidelberg - Rosanna,2013,14731
21198,VIC,Heidelberg - Rosanna,2014,14985
21198,VIC,Heidelberg - Rosanna,2015,15128
21198,VIC,Heidelberg - Rosanna,2016,15410
21199,VIC,Heidelberg West,1991,13997
21199,VIC,Heidelberg West,1992,13929
21199,VIC,Heidelberg West,1993,13736
21199,VIC,Heidelberg West,1994,13489
21199,VIC,Heidelberg West,1995,13380
21199,VIC,Heidelberg West,1996,13331
21199,VIC,Heidelberg West,1997,13293
21199,VIC,Heidelberg West,1998,13352
21199,VIC,Heidelberg West,1999,13338
21199,VIC,Heidelberg West,2000,13290
21199,VIC,Heidelberg West,2001,13300
21199,VIC,Heidelberg West,2002,13246
21199,VIC,Heidelberg West,2003,13234
21199,VIC,Heidelberg West,2004,13170
21199,VIC,Heidelberg West,2005,13224
21199,VIC,Heidelberg West,2006,13271
21199,VIC,Heidelberg West,2007,13385
21199,VIC,Heidelberg West,2008,13480
21199,VIC,Heidelberg West,2009,13694
21199,VIC,Heidelberg West,2010,13798
21199,VIC,Heidelberg West,2011,13984
21199,VIC,Heidelberg West,2012,14207
21199,VIC,Heidelberg West,2013,14474
21199,VIC,Heidelberg West,2014,14826
21199,VIC,Heidelberg West,2015,15116
21199,VIC,Heidelberg West,2016,15283
21200,VIC,Ivanhoe,1991,10299
21200,VIC,Ivanhoe,1992,10284
21200,VIC,Ivanhoe,1993,10208
21200,VIC,Ivanhoe,1994,10145
21200,VIC,Ivanhoe,1995,10148
21200,VIC,Ivanhoe,1996,10279
21200,VIC,Ivanhoe,1997,10352
21200,VIC,Ivanhoe,1998,10368
21200,VIC,Ivanhoe,1999,10443
21200,VIC,Ivanhoe,2000,10453
21200,VIC,Ivanhoe,2001,10493
21200,VIC,Ivanhoe,2002,10440
21200,VIC,Ivanhoe,2003,10491
21200,VIC,Ivanhoe,2004,10480
21200,VIC,Ivanhoe,2005,10545
21200,VIC,Ivanhoe,2006,10713
21200,VIC,Ivanhoe,2007,10947
21200,VIC,Ivanhoe,2008,11275
21200,VIC,Ivanhoe,2009,11516
21200,VIC,Ivanhoe,2010,11587
21200,VIC,Ivanhoe,2011,11608
21200,VIC,Ivanhoe,2012,11731
21200,VIC,Ivanhoe,2013,11800
21200,VIC,Ivanhoe,2014,11902
21200,VIC,Ivanhoe,2015,12079
21200,VIC,Ivanhoe,2016,12263
21201,VIC,Ivanhoe East - Eaglemont,1991,7574
21201,VIC,Ivanhoe East - Eaglemont,1992,7556
21201,VIC,Ivanhoe East - Eaglemont,1993,7511
21201,VIC,Ivanhoe East - Eaglemont,1994,7469
21201,VIC,Ivanhoe East - Eaglemont,1995,7480
21201,VIC,Ivanhoe East - Eaglemont,1996,7566
21201,VIC,Ivanhoe East - Eaglemont,1997,7609
21201,VIC,Ivanhoe East - Eaglemont,1998,7644
21201,VIC,Ivanhoe East - Eaglemont,1999,7661
21201,VIC,Ivanhoe East - Eaglemont,2000,7640
21201,VIC,Ivanhoe East - Eaglemont,2001,7656
21201,VIC,Ivanhoe East - Eaglemont,2002,7677
21201,VIC,Ivanhoe East - Eaglemont,2003,7704
21201,VIC,Ivanhoe East - Eaglemont,2004,7684
21201,VIC,Ivanhoe East - Eaglemont,2005,7747
21201,VIC,Ivanhoe East - Eaglemont,2006,7884
21201,VIC,Ivanhoe East - Eaglemont,2007,7923
21201,VIC,Ivanhoe East - Eaglemont,2008,7968
21201,VIC,Ivanhoe East - Eaglemont,2009,7999
21201,VIC,Ivanhoe East - Eaglemont,2010,8032
21201,VIC,Ivanhoe East - Eaglemont,2011,8041
21201,VIC,Ivanhoe East - Eaglemont,2012,8126
21201,VIC,Ivanhoe East - Eaglemont,2013,8177
21201,VIC,Ivanhoe East - Eaglemont,2014,8257
21201,VIC,Ivanhoe East - Eaglemont,2015,8325
21201,VIC,Ivanhoe East - Eaglemont,2016,8425
21202,VIC,Montmorency - Briar Hill,1991,15683
21202,VIC,Montmorency - Briar Hill,1992,15621
21202,VIC,Montmorency - Briar Hill,1993,15477
21202,VIC,Montmorency - Briar Hill,1994,15341
21202,VIC,Montmorency - Briar Hill,1995,15323
21202,VIC,Montmorency - Briar Hill,1996,15351
21202,VIC,Montmorency - Briar Hill,1997,15524
21202,VIC,Montmorency - Briar Hill,1998,15618
21202,VIC,Montmorency - Briar Hill,1999,15632
21202,VIC,Montmorency - Briar Hill,2000,15655
21202,VIC,Montmorency - Briar Hill,2001,15726
21202,VIC,Montmorency - Briar Hill,2002,15742
21202,VIC,Montmorency - Briar Hill,2003,15700
21202,VIC,Montmorency - Briar Hill,2004,15615
21202,VIC,Montmorency - Briar Hill,2005,15651
21202,VIC,Montmorency - Briar Hill,2006,15668
21202,VIC,Montmorency - Briar Hill,2007,15769
21202,VIC,Montmorency - Briar Hill,2008,15863
21202,VIC,Montmorency - Briar Hill,2009,16110
21202,VIC,Montmorency - Briar Hill,2010,16182
21202,VIC,Montmorency - Briar Hill,2011,16165
21202,VIC,Montmorency - Briar Hill,2012,16115
21202,VIC,Montmorency - Briar Hill,2013,16106
21202,VIC,Montmorency - Briar Hill,2014,16246
21202,VIC,Montmorency - Briar Hill,2015,16442
21202,VIC,Montmorency - Briar Hill,2016,16684
21203,VIC,Viewbank - Yallambie,1991,17721
21203,VIC,Viewbank - Yallambie,1992,17700
21203,VIC,Viewbank - Yallambie,1993,17631
21203,VIC,Viewbank - Yallambie,1994,17621
21203,VIC,Viewbank - Yallambie,1995,17782
21203,VIC,Viewbank - Yallambie,1996,18109
21203,VIC,Viewbank - Yallambie,1997,18207
21203,VIC,Viewbank - Yallambie,1998,18283
21203,VIC,Viewbank - Yallambie,1999,18248
21203,VIC,Viewbank - Yallambie,2000,18242
21203,VIC,Viewbank - Yallambie,2001,18270
21203,VIC,Viewbank - Yallambie,2002,18170
21203,VIC,Viewbank - Yallambie,2003,18096
21203,VIC,Viewbank - Yallambie,2004,18037
21203,VIC,Viewbank - Yallambie,2005,18134
21203,VIC,Viewbank - Yallambie,2006,18286
21203,VIC,Viewbank - Yallambie,2007,18501
21203,VIC,Viewbank - Yallambie,2008,18642
21203,VIC,Viewbank - Yallambie,2009,18885
21203,VIC,Viewbank - Yallambie,2010,18874
21203,VIC,Viewbank - Yallambie,2011,18775
21203,VIC,Viewbank - Yallambie,2012,18752
21203,VIC,Viewbank - Yallambie,2013,18814
21203,VIC,Viewbank - Yallambie,2014,18935
21203,VIC,Viewbank - Yallambie,2015,18955
21203,VIC,Viewbank - Yallambie,2016,19000
21204,VIC,Watsonia,1991,10665
21204,VIC,Watsonia,1992,10564
21204,VIC,Watsonia,1993,10411
21204,VIC,Watsonia,1994,10163
21204,VIC,Watsonia,1995,9942
21204,VIC,Watsonia,1996,9812
21204,VIC,Watsonia,1997,9715
21204,VIC,Watsonia,1998,9683
21204,VIC,Watsonia,1999,9597
21204,VIC,Watsonia,2000,9525
21204,VIC,Watsonia,2001,9468
21204,VIC,Watsonia,2002,9361
21204,VIC,Watsonia,2003,9280
21204,VIC,Watsonia,2004,9110
21204,VIC,Watsonia,2005,9077
21204,VIC,Watsonia,2006,9036
21204,VIC,Watsonia,2007,9174
21204,VIC,Watsonia,2008,9263
21204,VIC,Watsonia,2009,9310
21204,VIC,Watsonia,2010,9308
21204,VIC,Watsonia,2011,9320
21204,VIC,Watsonia,2012,9308
21204,VIC,Watsonia,2013,9338
21204,VIC,Watsonia,2014,9367
21204,VIC,Watsonia,2015,9402
21204,VIC,Watsonia,2016,9456
21205,VIC,Kingsbury,1991,4881
21205,VIC,Kingsbury,1992,4856
21205,VIC,Kingsbury,1993,4751
21205,VIC,Kingsbury,1994,4698
21205,VIC,Kingsbury,1995,4682
21205,VIC,Kingsbury,1996,4770
21205,VIC,Kingsbury,1997,4922
21205,VIC,Kingsbury,1998,5178
21205,VIC,Kingsbury,1999,5253
21205,VIC,Kingsbury,2000,5796
21205,VIC,Kingsbury,2001,6084
21205,VIC,Kingsbury,2002,6468
21205,VIC,Kingsbury,2003,6929
21205,VIC,Kingsbury,2004,7375
21205,VIC,Kingsbury,2005,7986
21205,VIC,Kingsbury,2006,8561
21205,VIC,Kingsbury,2007,9323
21205,VIC,Kingsbury,2008,9858
21205,VIC,Kingsbury,2009,10419
21205,VIC,Kingsbury,2010,10649
21205,VIC,Kingsbury,2011,10821
21205,VIC,Kingsbury,2012,11028
21205,VIC,Kingsbury,2013,11187
21205,VIC,Kingsbury,2014,11281
21205,VIC,Kingsbury,2015,11419
21205,VIC,Kingsbury,2016,11558
21206,VIC,Preston,1991,28891
21206,VIC,Preston,1992,28757
21206,VIC,Preston,1993,28548
21206,VIC,Preston,1994,28316
21206,VIC,Preston,1995,28354
21206,VIC,Preston,1996,28564
21206,VIC,Preston,1997,28483
21206,VIC,Preston,1998,28268
21206,VIC,Preston,1999,28127
21206,VIC,Preston,2000,27874
21206,VIC,Preston,2001,27853
21206,VIC,Preston,2002,27832
21206,VIC,Preston,2003,27755
21206,VIC,Preston,2004,28001
21206,VIC,Preston,2005,28418
21206,VIC,Preston,2006,28716
21206,VIC,Preston,2007,29150
21206,VIC,Preston,2008,29834
21206,VIC,Preston,2009,30502
21206,VIC,Preston,2010,30888
21206,VIC,Preston,2011,31400
21206,VIC,Preston,2012,31697
21206,VIC,Preston,2013,32053
21206,VIC,Preston,2014,32629
21206,VIC,Preston,2015,33367
21206,VIC,Preston,2016,34241
21207,VIC,Reservoir - East,1991,24417
21207,VIC,Reservoir - East,1992,24291
21207,VIC,Reservoir - East,1993,24102
21207,VIC,Reservoir - East,1994,23895
21207,VIC,Reservoir - East,1995,23930
21207,VIC,Reservoir - East,1996,24110
21207,VIC,Reservoir - East,1997,24157
21207,VIC,Reservoir - East,1998,24089
21207,VIC,Reservoir - East,1999,24084
21207,VIC,Reservoir - East,2000,23984
21207,VIC,Reservoir - East,2001,24082
21207,VIC,Reservoir - East,2002,24046
21207,VIC,Reservoir - East,2003,24024
21207,VIC,Reservoir - East,2004,24153
21207,VIC,Reservoir - East,2005,24318
21207,VIC,Reservoir - East,2006,24666
21207,VIC,Reservoir - East,2007,24909
21207,VIC,Reservoir - East,2008,25115
21207,VIC,Reservoir - East,2009,25479
21207,VIC,Reservoir - East,2010,25662
21207,VIC,Reservoir - East,2011,25781
21207,VIC,Reservoir - East,2012,26253
21207,VIC,Reservoir - East,2013,26580
21207,VIC,Reservoir - East,2014,26961
21207,VIC,Reservoir - East,2015,27244
21207,VIC,Reservoir - East,2016,27761
21208,VIC,Reservoir - West,1991,23632
21208,VIC,Reservoir - West,1992,23487
21208,VIC,Reservoir - West,1993,23286
21208,VIC,Reservoir - West,1994,23053
21208,VIC,Reservoir - West,1995,22994
21208,VIC,Reservoir - West,1996,23080
21208,VIC,Reservoir - West,1997,23106
21208,VIC,Reservoir - West,1998,23022
21208,VIC,Reservoir - West,1999,22998
21208,VIC,Reservoir - West,2000,22882
21208,VIC,Reservoir - West,2001,22957
21208,VIC,Reservoir - West,2002,22761
21208,VIC,Reservoir - West,2003,22599
21208,VIC,Reservoir - West,2004,22545
21208,VIC,Reservoir - West,2005,22534
21208,VIC,Reservoir - West,2006,22663
21208,VIC,Reservoir - West,2007,22829
21208,VIC,Reservoir - West,2008,23286
21208,VIC,Reservoir - West,2009,23627
21208,VIC,Reservoir - West,2010,23828
21208,VIC,Reservoir - West,2011,23969
21208,VIC,Reservoir - West,2012,24138
21208,VIC,Reservoir - West,2013,24339
21208,VIC,Reservoir - West,2014,24518
21208,VIC,Reservoir - West,2015,24708
21208,VIC,Reservoir - West,2016,24954
21209,VIC,Eltham,1991,22314
21209,VIC,Eltham,1992,22595
21209,VIC,Eltham,1993,22870
21209,VIC,Eltham,1994,23046
21209,VIC,Eltham,1995,23236
21209,VIC,Eltham,1996,23436
21209,VIC,Eltham,1997,23616
21209,VIC,Eltham,1998,23798
21209,VIC,Eltham,1999,24016
21209,VIC,Eltham,2000,24130
21209,VIC,Eltham,2001,24279
21209,VIC,Eltham,2002,24227
21209,VIC,Eltham,2003,24189
21209,VIC,Eltham,2004,24124
21209,VIC,Eltham,2005,24051
21209,VIC,Eltham,2006,23965
21209,VIC,Eltham,2007,23898
21209,VIC,Eltham,2008,23863
21209,VIC,Eltham,2009,23865
21209,VIC,Eltham,2010,23791
21209,VIC,Eltham,2011,23651
21209,VIC,Eltham,2012,23603
21209,VIC,Eltham,2013,23574
21209,VIC,Eltham,2014,23664
21209,VIC,Eltham,2015,23588
21209,VIC,Eltham,2016,23643
21210,VIC,Hurstbridge,1991,3179
21210,VIC,Hurstbridge,1992,3214
21210,VIC,Hurstbridge,1993,3294
21210,VIC,Hurstbridge,1994,3403
21210,VIC,Hurstbridge,1995,3474
21210,VIC,Hurstbridge,1996,3576
21210,VIC,Hurstbridge,1997,3606
21210,VIC,Hurstbridge,1998,3629
21210,VIC,Hurstbridge,1999,3678
21210,VIC,Hurstbridge,2000,3693
21210,VIC,Hurstbridge,2001,3718
21210,VIC,Hurstbridge,2002,3698
21210,VIC,Hurstbridge,2003,3649
21210,VIC,Hurstbridge,2004,3645
21210,VIC,Hurstbridge,2005,3656
21210,VIC,Hurstbridge,2006,3665
21210,VIC,Hurstbridge,2007,3662
21210,VIC,Hurstbridge,2008,3697
21210,VIC,Hurstbridge,2009,3675
21210,VIC,Hurstbridge,2010,3668
21210,VIC,Hurstbridge,2011,3660
21210,VIC,Hurstbridge,2012,3626
21210,VIC,Hurstbridge,2013,3600
21210,VIC,Hurstbridge,2014,3563
21210,VIC,Hurstbridge,2015,3587
21210,VIC,Hurstbridge,2016,3629
21211,VIC,Kinglake,1991,2784
21211,VIC,Kinglake,1992,3117
21211,VIC,Kinglake,1993,3414
21211,VIC,Kinglake,1994,3528
21211,VIC,Kinglake,1995,3678
21211,VIC,Kinglake,1996,3745
21211,VIC,Kinglake,1997,3740
21211,VIC,Kinglake,1998,3784
21211,VIC,Kinglake,1999,3774
21211,VIC,Kinglake,2000,3682
21211,VIC,Kinglake,2001,3677
21211,VIC,Kinglake,2002,3737
21211,VIC,Kinglake,2003,3787
21211,VIC,Kinglake,2004,3850
21211,VIC,Kinglake,2005,3927
21211,VIC,Kinglake,2006,4032
21211,VIC,Kinglake,2007,4023
21211,VIC,Kinglake,2008,4064
21211,VIC,Kinglake,2009,3567
21211,VIC,Kinglake,2010,3626
21211,VIC,Kinglake,2011,3671
21211,VIC,Kinglake,2012,3746
21211,VIC,Kinglake,2013,3796
21211,VIC,Kinglake,2014,3838
21211,VIC,Kinglake,2015,3929
21211,VIC,Kinglake,2016,3948
21212,VIC,Panton Hill - St Andrews,1991,4785
21212,VIC,Panton Hill - St Andrews,1992,4819
21212,VIC,Panton Hill - St Andrews,1993,4872
21212,VIC,Panton Hill - St Andrews,1994,4900
21212,VIC,Panton Hill - St Andrews,1995,4936
21212,VIC,Panton Hill - St Andrews,1996,5008
21212,VIC,Panton Hill - St Andrews,1997,5034
21212,VIC,Panton Hill - St Andrews,1998,5060
21212,VIC,Panton Hill - St Andrews,1999,5072
21212,VIC,Panton Hill - St Andrews,2000,5089
21212,VIC,Panton Hill - St Andrews,2001,5103
21212,VIC,Panton Hill - St Andrews,2002,5148
21212,VIC,Panton Hill - St Andrews,2003,5184
21212,VIC,Panton Hill - St Andrews,2004,5216
21212,VIC,Panton Hill - St Andrews,2005,5286
